product_id,category,brand,list_price,cost_price
675,Sports,Brand-064,255.21,157.1
676,Electronics,Brand-060,841.92,540.26
677,Sports,Brand-066,1020.09,557.1
678,Home,Brand-098,653.71,457.12
679,Beauty,Brand-034,231.93,117.28
680,Electronics,Brand-034,307.09,164.33
681,Home,Brand-116,47.39,29.29
682,Grocery,Brand-102,367.54,214.96
683,Sports,Brand-065,766.76,409.34
684,Beauty,Brand-024,333.62,172.54
685,Sports,Brand-114,251.62,189.05
686,Sports,Brand-105,317.92,208.81
687,Beauty,Brand-040,1066.67,620.9
688,Fashion,Brand-065,386.26,288.16
689,Fashion,Brand-050,1783.5,1317.66
690,Sports,Brand-101,255.55,124.92
691,Home,Brand-082,480.0,311.3
692,Sports,Brand-059,285.23,158.86
693,Beauty,Brand-116,2120.89,1355.87
694,Home,Brand-073,465.8,326.67
695,Electronics,Brand-058,2213.79,1002.8
696,Sports,Brand-111,288.27,181.54
697,Fashion,Brand-054,1369.31,756.0
698,Fashion,Brand-050,443.37,282.38
699,Electronics,Brand-047,787.86,384.83
700,Electronics,Brand-027,152.05,111.93
701,Grocery,Brand-034,533.11,341.34
702,Sports,Brand-011,171.52,89.85
703,Sports,Brand-087,495.55,356.49
704,Grocery,Brand-071,119.74,55.47
705,Fashion,Brand-111,374.18,246.02
706,Grocery,Brand-073,969.22,606.36
707,Sports,Brand-010,625.18,290.01
708,Electronics,Brand-074,150.33,80.79
709,Electronics,Brand-021,88.35,42.14
710,Electronics,Brand-005,600.38,424.07
711,Sports,Brand-079,1429.33,996.27
712,Electronics,Brand-004,186.58,89.79
713,Sports,Brand-049,2160.13,1054.62
714,Fashion,Brand-107,401.34,304.26
715,Home,Brand-031,84.19,43.8
716,Sports,Brand-083,115.73,64.38
717,Electronics,Brand-045,746.92,515.0
718,Fashion,Brand-014,447.49,210.88
719,Beauty,Brand-024,1320.51,1032.22
720,Beauty,Brand-009,154.7,70.86
721,Sports,Brand-018,443.54,331.41
722,Electronics,Brand-020,405.62,233.77
723,Beauty,Brand-106,359.81,180.81
724,Fashion,Brand-097,297.05,172.92
725,Home,Brand-043,301.82,238.59
726,Sports,Brand-087,463.92,294.66
727,Sports,Brand-025,513.92,241.93
728,Fashion,Brand-076,493.76,384.91
729,Grocery,Brand-025,1058.69,529.61
730,Fashion,Brand-077,154.31,72.39
731,Home,Brand-043,94.69,44.12
732,Beauty,Brand-103,910.12,672.78
733,Fashion,Brand-100,189.65,95.5
734,Electronics,Brand-040,297.8,152.67
735,Electronics,Brand-005,247.23,192.95
736,Electronics,Brand-039,243.03,161.39
737,Grocery,Brand-034,125.64,69.09
738,Sports,Brand-051,255.8,167.62
739,Fashion,Brand-069,678.22,362.9
740,Grocery,Brand-118,402.16,250.54
741,Beauty,Brand-008,604.02,342.55
742,Home,Brand-067,271.28,181.19
743,Fashion,Brand-021,830.71,594.44
744,Electronics,Brand-066,268.62,153.64
745,Electronics,Brand-076,74.68,37.37
746,Fashion,Brand-097,519.72,298.58
747,Electronics,Brand-067,745.39,533.22
748,Grocery,Brand-022,257.91,187.11
749,Home,Brand-109,1052.96,763.34
750,Beauty,Brand-049,204.27,161.6
751,Sports,Brand-058,689.92,509.63
752,Fashion,Brand-077,1629.16,1285.41
753,Home,Brand-032,415.46,278.1
754,Sports,Brand-118,336.57,178.47
755,Electronics,Brand-006,370.73,245.75
756,Beauty,Brand-019,1484.21,770.66
757,Electronics,Brand-118,556.81,267.19
758,Home,Brand-054,2242.53,1245.64
759,Beauty,Brand-107,504.42,291.04
760,Grocery,Brand-108,239.12,166.93
761,Home,Brand-118,252.95,145.97
762,Home,Brand-087,423.81,191.18
763,Home,Brand-082,78.8,60.75
764,Beauty,Brand-074,275.89,181.06
765,Sports,Brand-082,280.83,147.09
766,Electronics,Brand-031,488.74,263.09
767,Grocery,Brand-098,1907.32,941.17
768,Sports,Brand-023,421.51,323.42
769,Grocery,Brand-058,86.65,45.97
770,Grocery,Brand-045,194.2,151.33
771,Beauty,Brand-091,497.62,269.96
772,Sports,Brand-031,434.59,317.14
773,Fashion,Brand-025,1479.66,671.26
774,Sports,Brand-097,869.62,538.42
775,Beauty,Brand-058,849.03,491.78
776,Electronics,Brand-086,339.1,192.31
777,Sports,Brand-105,971.94,774.88
778,Grocery,Brand-100,197.01,138.36
779,Fashion,Brand-048,875.36,472.28
780,Home,Brand-021,321.84,229.59
781,Home,Brand-115,126.67,62.75
782,Home,Brand-037,648.45,501.95
783,Electronics,Brand-092,1234.02,739.47
784,Beauty,Brand-092,291.41,150.58
785,Grocery,Brand-053,1408.4,768.26
786,Electronics,Brand-020,107.26,54.09
787,Home,Brand-057,154.87,120.13
788,Home,Brand-018,358.75,199.85
789,Electronics,Brand-042,299.88,149.94
790,Sports,Brand-046,236.58,173.77
791,Home,Brand-062,448.96,235.54
792,Sports,Brand-023,264.31,127.65
793,Beauty,Brand-101,302.72,207.04
794,Electronics,Brand-010,504.08,228.14
795,Fashion,Brand-118,236.51,175.34
796,Sports,Brand-038,370.62,239.77
797,Home,Brand-059,240.7,129.11
798,Electronics,Brand-105,153.78,94.69
799,Electronics,Brand-078,743.2,402.7
800,Home,Brand-007,1581.67,1006.73
801,Home,Brand-072,945.45,614.61
802,Fashion,Brand-068,526.04,378.8
803,Fashion,Brand-111,241.48,148.06
804,Home,Brand-067,320.69,232.6
805,Grocery,Brand-119,939.75,445.66
806,Electronics,Brand-064,65.03,50.23
807,Electronics,Brand-023,301.69,155.35
808,Fashion,Brand-061,725.81,539.13
809,Home,Brand-110,162.29,101.13
810,Fashion,Brand-003,566.07,275.48
811,Electronics,Brand-048,545.44,314.14
812,Sports,Brand-006,126.03,97.22
813,Beauty,Brand-101,432.5,320.98
814,Home,Brand-061,246.18,173.02
815,Fashion,Brand-086,562.77,328.06
816,Beauty,Brand-116,689.41,452.31
817,Sports,Brand-100,555.1,294.89
818,Beauty,Brand-049,427.55,289.34
819,Fashion,Brand-112,508.31,275.16
820,Grocery,Brand-057,157.46,116.54
821,Sports,Brand-117,393.62,274.19
822,Electronics,Brand-117,213.32,124.82
823,Fashion,Brand-027,920.79,626.89
824,Electronics,Brand-093,696.86,392.89
825,Home,Brand-084,695.28,350.75
826,Grocery,Brand-092,1588.89,845.79
827,Electronics,Brand-020,309.83,168.89
828,Sports,Brand-061,260.03,137.64
829,Home,Brand-019,304.03,209.0
830,Fashion,Brand-107,111.97,79.37
831,Sports,Brand-104,119.24,72.74
832,Beauty,Brand-070,663.07,527.62
833,Electronics,Brand-016,132.14,100.67
834,Beauty,Brand-079,170.73,82.03
835,Electronics,Brand-053,371.9,227.29
836,Sports,Brand-094,290.1,222.79
837,Grocery,Brand-012,819.36,431.88
838,Fashion,Brand-049,423.42,246.62
839,Electronics,Brand-044,212.99,166.44
840,Sports,Brand-114,877.7,633.37
841,Home,Brand-036,722.73,535.77
842,Home,Brand-118,130.48,98.88
843,Sports,Brand-110,493.64,251.71
844,Home,Brand-070,227.68,158.18
845,Fashion,Brand-021,222.93,162.96
846,Beauty,Brand-027,1800.13,952.75
847,Home,Brand-003,445.6,207.28
848,Fashion,Brand-093,338.99,173.71
849,Sports,Brand-087,431.8,306.36
850,Beauty,Brand-039,811.91,562.66
851,Fashion,Brand-088,230.15,175.4
852,Home,Brand-069,263.83,147.99
853,Sports,Brand-098,682.21,455.45
854,Beauty,Brand-011,119.93,55.09
855,Fashion,Brand-024,891.24,692.74
856,Sports,Brand-097,111.7,71.94
857,Electronics,Brand-044,331.42,235.95
858,Home,Brand-115,112.27,61.67
859,Home,Brand-105,173.3,82.96
860,Electronics,Brand-012,1139.26,537.72
861,Beauty,Brand-049,930.36,683.94
862,Fashion,Brand-088,1013.39,509.92
863,Sports,Brand-017,126.57,93.46
864,Sports,Brand-103,174.02,94.47
865,Home,Brand-012,529.48,338.57
866,Home,Brand-014,714.98,387.28
867,Electronics,Brand-065,212.81,99.49
868,Sports,Brand-030,253.88,162.43
869,Beauty,Brand-077,163.19,94.4
870,Grocery,Brand-047,1520.2,915.6
871,Electronics,Brand-033,275.9,182.24
872,Home,Brand-100,413.66,231.56
873,Sports,Brand-019,431.35,279.23
874,Sports,Brand-059,977.01,664.58
875,Electronics,Brand-021,188.3,90.64
876,Beauty,Brand-017,1027.22,588.12
877,Electronics,Brand-025,145.04,69.83
878,Grocery,Brand-031,1025.13,463.8
879,Grocery,Brand-050,102.28,47.86
880,Electronics,Brand-056,371.06,243.89
881,Electronics,Brand-017,1480.82,710.06
882,Sports,Brand-005,704.72,531.34
883,Home,Brand-012,565.09,404.49
884,Beauty,Brand-076,174.39,79.01
885,Home,Brand-116,224.11,145.81
886,Grocery,Brand-004,1182.65,536.44
887,Electronics,Brand-005,588.67,287.4
888,Home,Brand-093,822.38,654.52
889,Beauty,Brand-087,427.96,261.04
890,Fashion,Brand-088,322.02,147.98
891,Grocery,Brand-021,744.96,556.94
892,Grocery,Brand-103,496.45,382.8
893,Sports,Brand-075,352.14,226.05
894,Electronics,Brand-019,130.16,90.73
895,Electronics,Brand-014,865.34,625.68
896,Fashion,Brand-072,573.65,405.65
897,Electronics,Brand-093,248.39,154.77
898,Sports,Brand-093,1036.29,768.35
899,Fashion,Brand-070,490.32,311.14
900,Grocery,Brand-062,498.06,269.36
901,Fashion,Brand-083,818.21,369.36
902,Beauty,Brand-016,688.81,396.41
903,Home,Brand-044,510.27,244.37
904,Grocery,Brand-012,346.93,163.8
905,Beauty,Brand-100,1972.25,1211.41
906,Electronics,Brand-073,224.29,175.01
907,Beauty,Brand-093,732.73,356.79
908,Grocery,Brand-060,377.25,205.91
909,Grocery,Brand-111,580.43,429.82
910,Electronics,Brand-111,1082.19,639.19
911,Electronics,Brand-074,314.42,224.99
912,Beauty,Brand-100,652.93,417.76
913,Sports,Brand-079,498.92,329.97
914,Sports,Brand-087,241.52,122.31
915,Fashion,Brand-030,1103.76,632.78
916,Beauty,Brand-117,712.62,475.76
917,Electronics,Brand-022,284.96,130.9
918,Beauty,Brand-083,975.43,503.24
919,Home,Brand-073,207.44,121.41
920,Sports,Brand-011,394.2,270.46
921,Electronics,Brand-093,286.18,179.82
922,Beauty,Brand-010,735.87,516.25
923,Grocery,Brand-061,274.86,193.61
924,Home,Brand-098,740.1,341.09
925,Home,Brand-015,649.09,496.94
926,Beauty,Brand-043,298.81,220.66
927,Home,Brand-061,1743.72,950.11
928,Grocery,Brand-110,222.25,137.7
929,Grocery,Brand-046,130.68,72.9
930,Electronics,Brand-015,800.21,614.02
931,Beauty,Brand-016,72.27,42.2
932,Beauty,Brand-024,1330.69,783.27
933,Home,Brand-104,437.64,336.62
934,Beauty,Brand-093,128.82,85.05
935,Fashion,Brand-050,188.9,94.12
936,Fashion,Brand-101,109.15,73.03
937,Sports,Brand-110,548.02,398.99
938,Sports,Brand-104,139.56,79.3
939,Sports,Brand-001,602.85,382.48
940,Electronics,Brand-012,316.13,211.62
941,Home,Brand-087,275.81,173.39
942,Beauty,Brand-046,606.36,484.9
943,Electronics,Brand-019,664.35,416.8
944,Sports,Brand-077,1008.93,681.21
945,Beauty,Brand-043,242.98,176.83
946,Fashion,Brand-110,393.92,196.09
947,Home,Brand-069,242.68,112.94
948,Sports,Brand-029,459.62,363.35
949,Sports,Brand-112,216.45,152.88
950,Beauty,Brand-072,287.36,168.87
951,Sports,Brand-036,288.53,131.62
952,Beauty,Brand-018,510.14,259.27
953,Sports,Brand-067,404.38,183.35
954,Sports,Brand-089,604.89,356.14
955,Electronics,Brand-100,370.33,238.57
956,Home,Brand-016,253.71,128.43
957,Grocery,Brand-052,470.14,316.85
958,Grocery,Brand-119,193.69,151.85
959,Fashion,Brand-079,636.08,506.74
960,Beauty,Brand-011,321.06,238.1
961,Sports,Brand-110,475.14,287.63
962,Grocery,Brand-082,481.07,308.65
963,Beauty,Brand-055,1452.78,909.67
964,Fashion,Brand-093,547.45,276.18
965,Beauty,Brand-078,427.77,320.42
966,Electronics,Brand-031,231.85,159.17
967,Sports,Brand-095,766.56,516.11
968,Grocery,Brand-031,325.0,171.31
969,Home,Brand-028,119.06,59.96
970,Beauty,Brand-071,345.13,260.77
971,Electronics,Brand-003,470.22,241.13
972,Sports,Brand-076,209.6,99.73
973,Home,Brand-066,367.03,245.53
974,Sports,Brand-086,381.01,265.38
975,Home,Brand-019,385.78,189.75
976,Fashion,Brand-070,1083.24,565.89
977,Home,Brand-053,141.28,102.58
978,Home,Brand-021,2052.97,1591.78
979,Sports,Brand-054,392.97,242.37
980,Home,Brand-110,641.73,466.67
981,Grocery,Brand-099,446.87,251.05
982,Fashion,Brand-020,101.41,70.59
983,Fashion,Brand-101,173.25,111.75
984,Home,Brand-068,265.23,197.63
985,Grocery,Brand-006,893.35,644.61
986,Grocery,Brand-110,133.29,73.24
987,Electronics,Brand-063,203.45,102.19
988,Sports,Brand-109,460.3,337.25
989,Sports,Brand-012,588.92,271.77
990,Fashion,Brand-020,574.89,395.33
991,Electronics,Brand-108,183.61,113.21
992,Sports,Brand-029,112.35,53.52
993,Sports,Brand-066,620.95,429.07
994,Sports,Brand-072,1269.65,785.92
995,Home,Brand-113,306.05,229.85
996,Beauty,Brand-041,161.46,84.45
997,Beauty,Brand-090,286.03,128.94
998,Fashion,Brand-087,552.94,274.08
999,Home,Brand-084,334.78,182.24
1000,Fashion,Brand-063,1243.59,843.51
1001,Beauty,Brand-009,845.54,487.81
1002,Sports,Brand-032,467.53,229.74
1003,Electronics,Brand-067,84.48,67.04
1004,Electronics,Brand-049,231.87,113.12
1005,Fashion,Brand-022,260.23,149.45
1006,Electronics,Brand-083,222.01,168.02
1007,Electronics,Brand-055,469.96,318.83
1008,Sports,Brand-094,477.78,268.48
1009,Home,Brand-066,105.71,83.47
1010,Beauty,Brand-044,767.91,480.24
1011,Home,Brand-013,408.67,185.06
1012,Beauty,Brand-013,537.06,242.84
1013,Beauty,Brand-061,732.06,570.53
1014,Electronics,Brand-043,218.42,119.78
1015,Electronics,Brand-086,1104.47,810.93
1016,Grocery,Brand-076,360.17,167.57
1017,Grocery,Brand-034,1352.94,678.39
1018,Sports,Brand-091,197.33,147.97
1019,Fashion,Brand-068,1274.87,1017.26
1020,Fashion,Brand-105,195.74,91.64
1021,Home,Brand-114,3099.59,1576.68
1022,Fashion,Brand-115,188.39,132.44
1023,Sports,Brand-016,939.43,596.84
1024,Electronics,Brand-063,301.9,178.75
1025,Sports,Brand-004,714.81,370.32
1026,Home,Brand-105,390.56,304.99
1027,Sports,Brand-084,168.51,85.99
1028,Fashion,Brand-032,43.06,23.37
1029,Sports,Brand-073,2999.1,1690.01
1030,Sports,Brand-067,427.7,213.21
1031,Grocery,Brand-065,38.29,24.42
1032,Fashion,Brand-065,513.93,292.66
1033,Fashion,Brand-118,700.41,464.19
1034,Electronics,Brand-092,227.68,131.77
1035,Home,Brand-048,228.91,112.34
1036,Sports,Brand-093,397.08,299.96
1037,Home,Brand-017,1055.82,663.45
1038,Sports,Brand-034,437.02,245.89
1039,Beauty,Brand-014,1300.6,592.72
1040,Beauty,Brand-106,997.22,657.41
1041,Beauty,Brand-003,335.95,243.19
1042,Sports,Brand-107,114.84,77.81
1043,Sports,Brand-100,336.52,244.21
1044,Electronics,Brand-113,614.73,309.97
1045,Home,Brand-092,423.23,334.39
1046,Grocery,Brand-055,670.18,351.15
1047,Sports,Brand-097,804.91,437.37
1048,Fashion,Brand-118,616.89,388.22
1049,Beauty,Brand-107,323.67,146.24
1050,Grocery,Brand-094,611.5,369.87
1051,Sports,Brand-092,2412.42,1250.85
1052,Beauty,Brand-078,122.5,87.24
1053,Grocery,Brand-107,595.76,426.1
1054,Sports,Brand-052,1746.91,1162.58
1055,Fashion,Brand-060,157.64,94.2
1056,Electronics,Brand-101,898.64,501.96
1057,Home,Brand-032,1000.02,739.63
1058,Grocery,Brand-091,123.78,77.67
1059,Electronics,Brand-014,713.29,444.92
1060,Sports,Brand-070,324.71,159.01
1061,Electronics,Brand-005,384.38,202.35
1062,Home,Brand-119,311.08,179.24
1063,Fashion,Brand-101,1153.03,800.89
1064,Fashion,Brand-030,368.82,275.08
1065,Fashion,Brand-018,278.48,222.09
1066,Grocery,Brand-077,282.28,169.26
1067,Beauty,Brand-108,307.11,186.91
1068,Fashion,Brand-039,170.1,122.15
1069,Beauty,Brand-115,276.52,155.52
1070,Grocery,Brand-055,443.25,283.32
1071,Beauty,Brand-053,557.52,382.99
1072,Grocery,Brand-041,1057.04,563.07
1073,Grocery,Brand-033,489.21,268.02
1074,Home,Brand-040,276.01,158.61
1075,Beauty,Brand-021,179.68,117.19
1076,Grocery,Brand-045,510.6,278.1
1077,Sports,Brand-035,367.27,192.03
1078,Home,Brand-007,377.11,189.43
1079,Fashion,Brand-044,497.71,364.95
1080,Electronics,Brand-005,611.25,464.61
1081,Grocery,Brand-022,500.59,383.78
1082,Electronics,Brand-087,351.98,259.61
1083,Electronics,Brand-003,212.49,105.83
1084,Grocery,Brand-037,247.09,119.64
1085,Fashion,Brand-082,795.21,496.77
1086,Sports,Brand-003,287.47,181.82
1087,Beauty,Brand-088,137.44,97.1
1088,Beauty,Brand-010,1020.1,538.62
1089,Home,Brand-007,189.82,147.27
1090,Electronics,Brand-024,414.97,231.75
1091,Sports,Brand-103,597.61,389.78
1092,Grocery,Brand-006,404.47,304.35
1093,Grocery,Brand-012,55.56,35.18
1094,Home,Brand-113,551.36,393.53
1095,Electronics,Brand-073,1165.81,830.24
1096,Grocery,Brand-068,756.9,549.89
1097,Home,Brand-005,73.76,54.13
1098,Beauty,Brand-047,2212.32,1299.43
1099,Home,Brand-069,139.68,80.63
1100,Sports,Brand-064,170.25,124.49
1101,Sports,Brand-063,754.08,492.34
1102,Electronics,Brand-014,579.56,384.07
1103,Electronics,Brand-118,430.21,255.62
1104,Home,Brand-084,255.82,133.17
1105,Beauty,Brand-029,1169.91,713.56
1106,Home,Brand-116,390.93,308.59
1107,Fashion,Brand-036,115.28,63.61
1108,Home,Brand-016,1081.21,589.48
1109,Sports,Brand-107,480.79,238.36
1110,Fashion,Brand-019,984.37,608.75
1111,Grocery,Brand-008,637.81,351.42
1112,Home,Brand-075,2733.39,1887.39
1113,Grocery,Brand-032,314.83,156.56
1114,Electronics,Brand-019,408.66,219.27
1115,Beauty,Brand-013,717.57,338.44
1116,Beauty,Brand-016,316.39,146.97
1117,Home,Brand-115,766.71,563.49
1118,Home,Brand-080,38.17,29.28
1119,Home,Brand-101,380.61,273.03
1120,Fashion,Brand-074,371.52,279.68
1121,Electronics,Brand-065,360.91,173.35
1122,Sports,Brand-026,200.03,152.89
1123,Fashion,Brand-116,832.89,510.66
1124,Beauty,Brand-098,269.47,193.76
1125,Home,Brand-063,473.53,315.14
1126,Home,Brand-013,391.61,224.18
1127,Electronics,Brand-091,602.02,326.7
1128,Sports,Brand-040,1267.46,622.76
1129,Home,Brand-025,471.58,280.32
1130,Beauty,Brand-088,790.86,492.66
1131,Beauty,Brand-100,453.0,359.72
1132,Electronics,Brand-074,269.13,124.62
1133,Sports,Brand-009,360.23,236.51
1134,Home,Brand-072,321.55,203.78
1135,Fashion,Brand-110,635.57,291.1
1136,Home,Brand-082,439.36,248.42
1137,Home,Brand-032,213.7,127.8
1138,Home,Brand-077,337.79,210.44
1139,Fashion,Brand-030,119.02,63.28
1140,Sports,Brand-105,348.04,160.77
1141,Fashion,Brand-101,403.85,223.27
1142,Grocery,Brand-068,1714.3,1273.26
1143,Sports,Brand-017,1186.5,869.41
1144,Electronics,Brand-048,176.4,90.54
1145,Grocery,Brand-015,474.1,320.59
1146,Grocery,Brand-092,480.8,371.79
1147,Beauty,Brand-081,335.51,171.19
1148,Beauty,Brand-031,353.06,174.78
1149,Beauty,Brand-102,303.94,139.13
1150,Grocery,Brand-091,1804.73,921.03
1151,Grocery,Brand-112,289.18,212.51
1152,Electronics,Brand-034,529.93,389.44
1153,Beauty,Brand-021,53.34,34.09
1154,Fashion,Brand-058,779.66,441.87
1155,Grocery,Brand-032,1040.45,762.0
1156,Beauty,Brand-088,173.88,90.11
1157,Beauty,Brand-051,267.87,133.65
1158,Electronics,Brand-075,578.94,278.6
1159,Beauty,Brand-021,409.76,306.49
1160,Grocery,Brand-011,585.87,410.22
1161,Grocery,Brand-112,320.6,214.35
1162,Electronics,Brand-054,1791.15,1262.07
1163,Beauty,Brand-017,236.09,118.1
1164,Grocery,Brand-097,3474.69,2031.57
1165,Electronics,Brand-016,1089.57,800.77
1166,Electronics,Brand-119,785.01,605.14
1167,Beauty,Brand-046,175.5,110.49
1168,Electronics,Brand-056,835.26,411.55
1169,Home,Brand-031,654.03,518.31
1170,Beauty,Brand-011,74.02,43.54
1171,Sports,Brand-049,131.15,73.66
1172,Electronics,Brand-044,537.06,264.23
1173,Fashion,Brand-054,362.62,164.78
1174,Electronics,Brand-059,266.88,176.48
1175,Sports,Brand-076,956.38,635.37
1176,Home,Brand-009,198.93,105.83
1177,Sports,Brand-044,280.29,142.02
1178,Electronics,Brand-103,240.42,152.62
1179,Beauty,Brand-114,606.76,365.51
1180,Electronics,Brand-065,101.94,56.71
1181,Electronics,Brand-044,270.93,142.61
1182,Grocery,Brand-050,101.68,76.34
1183,Grocery,Brand-094,314.1,249.5
1184,Grocery,Brand-048,719.42,413.27
1185,Electronics,Brand-113,729.76,506.71
1186,Home,Brand-004,225.41,169.72
1187,Grocery,Brand-073,618.1,283.97
1188,Sports,Brand-062,347.88,267.11
1189,Beauty,Brand-054,1198.55,748.74
1190,Grocery,Brand-057,363.59,234.47
1191,Beauty,Brand-019,37.4,23.9
1192,Home,Brand-042,825.3,441.56
1193,Grocery,Brand-043,279.42,202.24
1194,Sports,Brand-079,323.97,228.83
1195,Home,Brand-072,527.81,255.21
1196,Grocery,Brand-049,129.05,83.49
1197,Home,Brand-062,428.26,336.17
1198,Beauty,Brand-069,618.69,467.05
1199,Beauty,Brand-006,539.83,361.18
1200,Home,Brand-106,249.85,129.81
1201,Fashion,Brand-107,892.07,509.84
1202,Home,Brand-044,181.64,91.3
1203,Grocery,Brand-091,244.59,180.43
1204,Sports,Brand-048,361.84,261.44
1205,Sports,Brand-009,511.0,392.77
1206,Electronics,Brand-104,311.18,146.94
1207,Sports,Brand-032,1078.01,849.09
1208,Sports,Brand-043,510.93,402.74
1209,Sports,Brand-069,428.6,294.04
1210,Grocery,Brand-053,496.76,376.85
1211,Fashion,Brand-032,725.11,437.57
1212,Home,Brand-096,489.13,273.76
1213,Sports,Brand-043,94.86,47.81
1214,Grocery,Brand-071,964.5,444.69
1215,Sports,Brand-080,443.96,206.31
1216,Fashion,Brand-112,697.76,482.88
1217,Sports,Brand-057,291.56,165.55
1218,Electronics,Brand-057,93.56,43.87
1219,Sports,Brand-109,65.16,31.88
1220,Sports,Brand-058,189.52,129.41
1221,Beauty,Brand-036,610.23,475.09
1222,Home,Brand-006,1139.46,675.46
1223,Grocery,Brand-039,513.67,370.96
1224,Sports,Brand-024,173.85,137.47
1225,Electronics,Brand-037,215.44,150.36
1226,Fashion,Brand-065,1198.26,842.44
1227,Electronics,Brand-063,141.37,94.09
1228,Fashion,Brand-023,2167.69,1717.22
1229,Home,Brand-056,1809.54,1004.17
1230,Grocery,Brand-054,2225.59,1611.43
1231,Grocery,Brand-006,547.06,325.65
1232,Fashion,Brand-034,306.98,154.84
1233,Grocery,Brand-087,536.51,380.27
1234,Grocery,Brand-003,834.53,617.79
1235,Fashion,Brand-036,239.7,180.32
1236,Sports,Brand-057,167.17,129.17
1237,Sports,Brand-020,321.45,228.46
1238,Sports,Brand-077,217.49,138.03
1239,Electronics,Brand-086,1088.67,847.58
1240,Grocery,Brand-041,246.38,128.94
1241,Beauty,Brand-028,435.51,207.76
1242,Grocery,Brand-093,885.75,532.4
1243,Fashion,Brand-026,1123.13,734.28
1244,Home,Brand-018,476.68,327.95
1245,Electronics,Brand-004,548.64,403.47
1246,Home,Brand-011,178.82,82.14
1247,Grocery,Brand-104,914.56,668.28
1248,Beauty,Brand-112,1108.56,731.7
1249,Beauty,Brand-065,90.35,70.79
1250,Home,Brand-110,1653.02,945.14
1251,Home,Brand-085,230.32,153.38
1252,Electronics,Brand-049,649.18,466.3
1253,Sports,Brand-085,429.25,270.74
1254,Electronics,Brand-050,384.41,193.96
1255,Sports,Brand-115,341.99,159.86
1256,Sports,Brand-102,182.35,89.17
1257,Beauty,Brand-101,613.43,382.3
1258,Beauty,Brand-064,320.91,216.25
1259,Electronics,Brand-062,141.52,91.94
1260,Sports,Brand-014,176.27,123.3
1261,Home,Brand-078,143.46,66.51
1262,Grocery,Brand-014,265.16,131.98
1263,Beauty,Brand-065,594.71,426.05
1264,Home,Brand-016,228.4,165.23
1265,Grocery,Brand-057,880.38,612.57
1266,Fashion,Brand-093,366.73,260.71
1267,Electronics,Brand-037,320.05,251.94
1268,Sports,Brand-072,408.88,319.12
1269,Home,Brand-031,1231.67,832.08
1270,Fashion,Brand-036,134.68,75.66
1271,Beauty,Brand-022,1517.92,690.56
1272,Beauty,Brand-020,869.68,583.61
1273,Electronics,Brand-045,396.5,238.28
1274,Fashion,Brand-015,1039.42,521.23
1275,Fashion,Brand-107,311.69,163.74
1276,Electronics,Brand-089,507.02,394.35
1277,Beauty,Brand-027,261.61,123.79
1278,Electronics,Brand-106,874.09,634.25
1279,Beauty,Brand-044,229.11,175.43
1280,Home,Brand-064,387.19,267.52
1281,Electronics,Brand-084,694.58,327.47
1282,Sports,Brand-092,933.14,696.17
1283,Fashion,Brand-001,209.16,141.95
1284,Sports,Brand-034,736.94,403.08
1285,Electronics,Brand-041,183.9,123.28
1286,Home,Brand-070,72.22,35.95
1287,Fashion,Brand-104,221.75,154.71
1288,Home,Brand-053,786.61,602.58
1289,Sports,Brand-056,399.51,252.73
1290,Beauty,Brand-011,262.96,205.96
1291,Fashion,Brand-063,421.74,254.45
1292,Electronics,Brand-058,410.72,308.1
1293,Fashion,Brand-076,663.49,478.23
1294,Beauty,Brand-101,111.12,53.44
1295,Home,Brand-068,371.71,286.0
1296,Beauty,Brand-007,445.6,342.51
1297,Grocery,Brand-098,135.33,77.54
1298,Home,Brand-057,133.85,97.4
1299,Electronics,Brand-058,301.34,159.3
1300,Electronics,Brand-104,406.19,187.11
1301,Beauty,Brand-071,407.34,212.95
1302,Fashion,Brand-095,258.51,160.12
1303,Grocery,Brand-105,250.17,117.63
1304,Grocery,Brand-059,294.08,148.81
1305,Home,Brand-117,512.25,400.91
1306,Sports,Brand-021,1091.92,680.1
1307,Beauty,Brand-104,68.28,50.4
1308,Home,Brand-101,664.08,346.86
1309,Sports,Brand-012,369.1,177.53
1310,Home,Brand-019,614.36,444.3
1311,Electronics,Brand-005,1041.52,595.85
1312,Grocery,Brand-033,220.5,134.71
1313,Sports,Brand-118,858.72,684.61
1314,Beauty,Brand-015,147.93,82.96
1315,Grocery,Brand-005,446.79,275.04
1316,Fashion,Brand-055,332.28,223.35
1317,Sports,Brand-043,418.65,201.44
1318,Electronics,Brand-075,182.87,128.15
1319,Sports,Brand-073,572.21,347.96
1320,Beauty,Brand-099,1435.16,733.73
1321,Beauty,Brand-050,185.4,111.37
1322,Fashion,Brand-055,469.52,286.99
1323,Home,Brand-003,800.07,539.45
1324,Fashion,Brand-116,318.18,247.54
1325,Electronics,Brand-026,1197.89,859.81
1326,Grocery,Brand-071,286.07,167.02
1327,Sports,Brand-105,367.59,290.17
1328,Fashion,Brand-072,182.27,132.47
1329,Electronics,Brand-075,446.43,205.26
1330,Sports,Brand-021,404.41,198.49
1331,Sports,Brand-085,670.97,353.13
1332,Sports,Brand-023,242.51,116.22
1333,Sports,Brand-083,233.79,144.93
1334,Sports,Brand-069,584.05,332.47
1335,Sports,Brand-059,1233.67,975.25
1336,Sports,Brand-086,667.28,410.68
